UniqueID,DateOfBite,Species,Breed,Age,Gender,SpayNeuter,Borough,ZipCode,CLEANBREED,,,,,,
7706,October 30 2017,DOG,CHIHUAHUA MIX,7,M,TRUE,Queens,11426,CHIHUAHUA MIX,,,,,,
7707,August 28 2017,DOG,Yorkshire Terrier,2,M,TRUE,Queens,11379,YORKSHIRE TERRIER,,,,,,
7708,October 08 2017,DOG,Yorkshire Terrier,2,M,TRUE,Queens,11379,YORKSHIRE TERRIER,,,,,,
7709,October 21 2017,DOG,PIT BULL MIX,3,M,TRUE,Queens,11365,PIT BULL MIX,,,,,,
7710,October 30 2017,DOG,"Bull Dog, English",3,M,TRUE,Queens,11378,"BULL DOG, ENGLISH",,,,,,
7711,October 29 2017,DOG,Pit Bull,,U,FALSE,Queens,11385,PIT BULL,,,,,,
7712,October 12 2017,DOG,Labrador Retriever,14,U,FALSE,Queens,11355,LABRADOR RETRIEVER,,,,,,
7713,October 31 2017,DOG,CHIHUAHUA MIX,1,M,FALSE,Queens,11368,CHIHUAHUA MIX,,,,,,
7714,October 31 2017,DOG,Cocker Spaniel,2,M,TRUE,Queens,11373,COCKER SPANIEL,,,,,,
7715,November 01 2017,DOG,Bichon Frise,1,M,FALSE,Queens,11373,BICHON FRISE,,,,,,
7716,November 02 2017,DOG,HOUND MIX,3,M,TRUE,Queens,11104,HOUND MIX,,,,,,
7717,November 02 2017,DOG,"Schnauzer, Standard",9,M,TRUE,Queens,11102,"SCHNAUZER, STANDARD",,,,,,
7718,November 04 2017,DOG,MIXED/UNKNOWN,5,M,TRUE,Queens,11429,MIXED/UNKNOWN,,,,,,
7719,November 03 2017,DOG,Chihuahua,,U,FALSE,Queens,11691,CHIHUAHUA,,,,,,
7720,November 07 2017,DOG,YORKIE CHON,4,M,TRUE,Queens,11368,YORKIE CHON,,,,,,
7721,November 04 2017,DOG,MIXED/UNKNOWN,,U,FALSE,Queens,11385,MIXED/UNKNOWN,,,,,,
7722,November 06 2017,DOG,Pit Bull,,U,FALSE,Queens,,PIT BULL,,,,,,
7723,November 08 2017,DOG,Boxer,,U,FALSE,Queens,,BOXER,,,,,,
7724,November 08 2017,DOG,Shiba Inu,9,M,TRUE,Queens,11368,SHIBA INU,,,,,,
7725,November 08 2017,DOG,Pit Bull,2,M,TRUE,Queens,11368,PIT BULL,,,,,,
7726,November 10 2017,DOG,Maltese,12,F,FALSE,Queens,11355,MALTESE,,,,,,
7727,November 10 2017,DOG,PIT BULL MIX,2,F,FALSE,Queens,11367,PIT BULL MIX,,,,,,
7728,November 10 2017,DOG,LABRADOR RETRIEVER MIX,2,M,FALSE,Queens,11433,LABRADOR RETRIEVER MIX,,,,,,
7729,November 11 2017,DOG,Cocker Spaniel,7,F,TRUE,Queens,11364,COCKER SPANIEL,,,,,,
7730,November 12 2017,DOG,Bull dog,,U,FALSE,Queens,11429,BULL DOG,,,,,,
7731,November 13 2017,DOG,Pit Bull,,U,FALSE,Queens,,PIT BULL,,,,,,
7732,November 11 2017,DOG,Pit Bull,,U,FALSE,Queens,11417,PIT BULL,,,,,,
7733,November 08 2017,DOG,MIXED/UNKNOWN,,U,FALSE,Queens,,MIXED/UNKNOWN,,,,,,
7734,November 11 2017,DOG,MIXED/UNKNOWN,,U,FALSE,Queens,,MIXED/UNKNOWN,,,,,,
7735,November 13 2017,DOG,Beagle,,M,TRUE,Queens,11365,BEAGLE,,,,,,
7736,November 13 2017,DOG,Labrador Retriever,,U,FALSE,Queens,11417,LABRADOR RETRIEVER,,,,,,
7737,November 11 2017,DOG,Yorkshire Terrier,,U,FALSE,Queens,,YORKSHIRE TERRIER,,,,,,
7738,November 13 2017,DOG,MIXED/UNKNOWN,,U,FALSE,Queens,,MIXED/UNKNOWN,,,,,,
7739,November 15 2017,DOG,Pit Bull,3,M,FALSE,Queens,11367,PIT BULL,,,,,,
7740,November 15 2017,DOG,MIXED/UNKNOWN,4,M,TRUE,Queens,11360,MIXED/UNKNOWN,,,,,,
7741,November 15 2017,DOG,Chihuahua,12,F,TRUE,Queens,11356,CHIHUAHUA,,,,,,
7742,November 16 2017,DOG,AMERICAN BULLY,2,F,TRUE,Queens,11377,AMERICAN BULLY,,,,,,
7743,November 17 2017,DOG,MIXED/UNKNOWN,,U,FALSE,Queens,11356,MIXED/UNKNOWN,,,,,,
7744,November 18 2017,DOG,Maltese,7,M,TRUE,Queens,11364,MALTESE,,,,,,
7745,November 17 2017,DOG,Bull dog,1,M,FALSE,Queens,11412,BULL DOG,,,,,,
7746,November 19 2017,DOG,"Bull Dog, French",1,M,FALSE,Queens,11354,"BULL DOG, FRENCH",,,,,,
7747,November 19 2017,DOG,MIXED/UNKNOWN,,U,FALSE,Queens,11414,MIXED/UNKNOWN,,,,,,
7748,November 17 2017,DOG,MIXED/UNKNOWN,,U,FALSE,Queens,11427,MIXED/UNKNOWN,,,,,,
7749,November 17 2017,DOG,MIXED/UNKNOWN,,U,FALSE,Queens,,MIXED/UNKNOWN,,,,,,
7750,November 17 2017,DOG,ENGLISH SHEEPDOG,9 MTHS,F,FALSE,Queens,11364,ENGLISH SHEEPDOG,,,,,,
7751,November 20 2017,DOG,MIXED/UNKNOWN,3,M,FALSE,Queens,11434,MIXED/UNKNOWN,,,,,,
7752,November 20 2017,DOG,Pit Bull,,U,FALSE,Queens,,PIT BULL,,,,,,
7753,November 22 2017,DOG,PIT BULL MIX,,U,FALSE,Queens,11420,PIT BULL MIX,,,,,,
7754,November 22 2017,DOG,TERRIER,,U,FALSE,Queens,11368,TERRIER,,,,,,
7755,November 21 2017,DOG,Boston Terrier,9,F,TRUE,Queens,11105,BOSTON TERRIER,,,,,,
7756,November 22 2017,DOG,Pekingese,7,M,TRUE,Queens,11354,PEKINGESE,,,,,,
7757,November 24 2017,DOG,Shih Tzu,2,M,FALSE,Queens,11432,SHIH TZU,,,,,,
7758,November 25 2017,DOG,Pit Bull,,U,FALSE,Queens,,PIT BULL,,,,,,
7759,November 08 2017,DOG,Chihuahua,13,F,TRUE,Queens,11357,CHIHUAHUA,,,,,,
7760,November 19 2017,DOG,LABRADOR RETRIEVER MIX,8,M,TRUE,Queens,11372,LABRADOR RETRIEVER MIX,,,,,,
7761,November 18 2017,DOG,MIXED/UNKNOWN,,U,FALSE,Queens,,MIXED/UNKNOWN,,,,,,
7762,November 28 2017,DOG,Pit Bull,,U,FALSE,Queens,,PIT BULL,,,,,,
7763,October 30 2017,DOG,German Shepherd,3,M,FALSE,Queens,11432,GERMAN SHEPHERD,,,,,,
7764,November 28 2017,DOG,Siberian Husky,4,F,TRUE,Queens,11364,SIBERIAN HUSKY,,,,,,
7765,November 27 2017,DOG,PIT BULL MIX,4,F,TRUE,Queens,11356,PIT BULL MIX,,,,,,
7766,November 30 2017,DOG,Boston Terrier,8,F,TRUE,Queens,11373,BOSTON TERRIER,,,,,,
7767,December 02 2017,DOG,Labrador Retriever,,U,FALSE,Queens,11372,LABRADOR RETRIEVER,,,,,,
7768,December 03 2017,DOG,Yorkshire Terrier,,U,FALSE,Queens,11427,YORKSHIRE TERRIER,,,,,,
7769,November 17 2017,DOG,Yorkshire Terrier MIX,,U,FALSE,Queens,11419,YORKSHIRE TERRIER MIX,,,,,,
7770,December 04 2017,DOG,Siberian Husky,,U,FALSE,Queens,,SIBERIAN HUSKY,,,,,,
7771,December 02 2017,DOG,Pit Bull,,U,FALSE,Queens,,PIT BULL,,,,,,
7772,November 26 2017,DOG,TERRIER,,U,FALSE,Queens,11691,TERRIER,,,,,,
7773,December 02 2017,DOG,MIXED/UNKNOWN,2,M,FALSE,Queens,11422,MIXED/UNKNOWN,,,,,,
7774,December 06 2017,DOG,MIXED/UNKNOWN,,U,FALSE,Queens,,MIXED/UNKNOWN,,,,,,
7775,December 04 2017,DOG,Maltese,8,F,TRUE,Queens,11358,MALTESE,,,,,,
7776,December 04 2017,DOG,BEAGLE MIX,4 MTHS,F,TRUE,Queens,11375,BEAGLE MIX,,,,,,
7777,December 08 2017,DOG,BEAGLE MIX,10,M,TRUE,Queens,11418,BEAGLE MIX,,,,,,
7778,December 03 2017,DOG,Siberian Husky,8,M,TRUE,Queens,11434,SIBERIAN HUSKY,,,,,,
7779,December 09 2017,DOG,Maltese,,U,FALSE,Queens,11368,MALTESE,,,,,,
7780,December 07 2017,DOG,MIXED/UNKNOWN,8,F,FALSE,Queens,11372,MIXED/UNKNOWN,,,,,,
7781,December 07 2017,DOG,BEAGLE MIX,9 MTHS,M,TRUE,Queens,11372,BEAGLE MIX,,,,,,
7782,December 08 2017,DOG,MIXED/UNKNOWN,,U,FALSE,Queens,,MIXED/UNKNOWN,,,,,,
7783,December 13 2017,DOG,BEAGLE MIX,1,F,TRUE,Queens,11102,BEAGLE MIX,,,,,,
7784,December 13 2017,DOG,MIXED/UNKNOWN,,U,FALSE,Queens,,MIXED/UNKNOWN,,,,,,
7785,December 10 2017,DOG,COCKAPOO,11,M,TRUE,Queens,11375,COCKAPOO,,,,,,
7786,December 13 2017,DOG,"Poodle, Toy",,U,FALSE,Queens,11375,"POODLE, TOY",,,,,,
7787,December 14 2017,DOG,Maltese,4,M,FALSE,Queens,11368,MALTESE,,,,,,
7788,December 16 2017,DOG,COLLIE MIX,2,M,FALSE,Queens,11358,COLLIE MIX,,,,,,
7789,December 16 2017,DOG,MIXED/UNKNOWN,,U,FALSE,Queens,,MIXED/UNKNOWN,,,,,,
7790,December 16 2017,DOG,"Bull Dog, French",2,M,FALSE,Queens,11358,"BULL DOG, FRENCH",,,,,,
7791,December 17 2017,DOG,Pit Bull,2 MTHS,M,FALSE,Queens,11372,PIT BULL,,,,,,
7792,December 18 2017,DOG,MIXED/UNKNOWN,,U,FALSE,Queens,11357,MIXED/UNKNOWN,,,,,,
7793,December 08 2017,DOG,DACHSHUND,,U,FALSE,Queens,11105,DACHSHUND,,,,,,
7794,December 12 2017,DOG,Maltese,5,M,TRUE,Queens,,MALTESE,,,,,,
7795,December 19 2017,DOG,German Shepherd,10,M,TRUE,Queens,11377,GERMAN SHEPHERD,,,,,,
7796,December 19 2017,DOG,MIXED/UNKNOWN,,U,FALSE,Queens,11379,MIXED/UNKNOWN,,,,,,
7797,December 18 2017,DOG,Pit Bull,,U,FALSE,Queens,,PIT BULL,,,,,,
7798,December 20 2017,DOG,COLLIE,,F,FALSE,Queens,11362,COLLIE,,,,,,
7799,December 20 2017,DOG,Pit Bull,,U,FALSE,Queens,11693,PIT BULL,,,,,,
7800,December 21 2017,DOG,MIXED/UNKNOWN,,U,FALSE,Queens,,MIXED/UNKNOWN,,,,,,
7801,December 22 2017,DOG,"Poodle, Standard",3,M,FALSE,Queens,11435,"POODLE, STANDARD",,,,,,
7802,December 22 2017,DOG,MIXED/UNKNOWN,8,F,TRUE,Queens,11105,MIXED/UNKNOWN,,,,,,
7803,December 22 2017,DOG,Beagle,10,M,FALSE,Queens,11422,BEAGLE,,,,,,
7804,December 25 2017,DOG,Pit Bull,,U,FALSE,Queens,11417,PIT BULL,,,,,,
7805,December 09 2017,DOG,PIT BULL MIX,4,M,TRUE,Queens,11385,PIT BULL MIX,,,,,,
7806,December 26 2017,DOG,Chihuahua,3,M,FALSE,Queens,11354,CHIHUAHUA,,,,,,
7807,December 20 2017,DOG,"Schnauzer, Miniature",7,M,TRUE,Queens,11385,"SCHNAUZER, MINIATURE",,,,,,
7808,December 27 2017,DOG,MIXED/UNKNOWN,,U,FALSE,Queens,,MIXED/UNKNOWN,,,,,,
7809,December 26 2017,DOG,Pit Bull,,U,FALSE,Queens,11691,PIT BULL,,,,,,
7810,December 25 2017,DOG,MIXED/UNKNOWN,4,M,FALSE,Queens,11385,MIXED/UNKNOWN,,,,,,
7811,December 29 2017,DOG,Pomeranian,3 MTHS,F,FALSE,Queens,11355,POMERANIAN,,,,,,
7812,December 30 2017,DOG,MIXED/UNKNOWN,2,F,FALSE,Queens,11103,MIXED/UNKNOWN,,,,,,
7813,December 31 2017,DOG,PIT BULL MIX,4,M,TRUE,Queens,11434,PIT BULL MIX,,,,,,
7814,January 02 2018,DOG,Shiba Inu,7,M,FALSE,Queens,11361,SHIBA INU,,,,,,
7815,January 02 2018,DOG,JAPANESE SHIBA,4,F,TRUE,Queens,11355,JAPANESE SHIBA,,,,,,
7816,December 21 2017,DOG,MIXED/UNKNOWN,2,M,FALSE,Queens,11365,MIXED/UNKNOWN,,,,,,
7817,January 03 2018,DOG,AUSTRALIAN SHEPHERD MIX,3,M,TRUE,Queens,11105,AUSTRALIAN SHEPHERD MIX,,,,,,
7818,January 02 2018,DOG,MIXED/UNKNOWN,,U,FALSE,Queens,,MIXED/UNKNOWN,,,,,,
7819,December 27 2017,DOG,PIT BULL MIX,3,M,TRUE,Queens,11434,PIT BULL MIX,,,,,,
7820,December 29 2017,DOG,MIXED/UNKNOWN,5 MTHS,M,FALSE,Queens,,MIXED/UNKNOWN,,,,,,
7821,January 01 2018,DOG,MIXED/UNKNOWN,,U,FALSE,Queens,11419,MIXED/UNKNOWN,,,,,,
7822,January 05 2018,DOG,Shih Tzu,4,M,TRUE,Queens,11379,SHIH TZU,,,,,,
7823,January 05 2018,DOG,PIT BULL MIX,5,M,FALSE,Queens,11356,PIT BULL MIX,,,,,,
7824,January 04 2018,DOG,CHIHUAHUA MIX,8 MTHS,M,FALSE,Queens,11375,CHIHUAHUA MIX,,,,,,
7825,January 06 2018,DOG,MIXED/UNKNOWN,5,F,FALSE,Queens,11417,MIXED/UNKNOWN,,,,,,
7826,December 27 2017,DOG,"Shar-Pei, Chinese",12,F,TRUE,Queens,11358,"SHAR-PEI, CHINESE",,,,,,
7827,January 07 2018,DOG,German Shepherd,2,M,FALSE,Queens,11416,GERMAN SHEPHERD,,,,,,
7828,January 10 2018,DOG,SHEPHERD MIX,3 MTHS,F,TRUE,Queens,11379,SHEPHERD MIX,,,,,,
7829,January 11 2018,DOG,Pomeranian,10,M,TRUE,Queens,11004,POMERANIAN,,,,,,
7830,January 11 2018,DOG,MIXED/UNKNOWN,8,F,TRUE,Queens,11101,MIXED/UNKNOWN,,,,,,
7831,January 11 2018,DOG,Boston Terrier,2,M,FALSE,Queens,11372,BOSTON TERRIER,,,,,,
7832,December 03 2017,DOG,Miniature Pinscher,,U,FALSE,Queens,11416,MINIATURE PINSCHER,,,,,,
7833,January 13 2018,DOG,SHEPHERD MIX,3,F,FALSE,Queens,11417,SHEPHERD MIX,,,,,,
7834,January 13 2018,DOG,PIT BULL MIX,3,M,TRUE,Queens,11414,PIT BULL MIX,,,,,,
7835,January 15 2018,DOG,MIXED/UNKNOWN,,U,FALSE,Queens,11101,MIXED/UNKNOWN,,,,,,
7836,January 14 2018,DOG,Pit Bull,7,F,TRUE,Queens,11420,PIT BULL,,,,,,
7837,January 15 2018,DOG,MIXED/UNKNOWN,5,M,FALSE,Queens,11418,MIXED/UNKNOWN,,,,,,
7838,January 16 2018,DOG,MIXED/UNKNOWN,,U,FALSE,Queens,11361,MIXED/UNKNOWN,,,,,,
7839,January 01 2018,DOG,Pit Bull,,U,FALSE,Queens,11411,PIT BULL,,,,,,
7840,January 13 2018,DOG,MIXED/UNKNOWN,,U,FALSE,Queens,,MIXED/UNKNOWN,,,,,,
7841,January 13 2018,DOG,MIXED/UNKNOWN,,U,FALSE,Queens,,MIXED/UNKNOWN,,,,,,
7842,January 14 2018,DOG,MIXED/UNKNOWN,,U,FALSE,Queens,11413,MIXED/UNKNOWN,,,,,,
7843,January 19 2018,DOG,MIXED/UNKNOWN,,U,FALSE,Queens,,MIXED/UNKNOWN,,,,,,
7844,January 04 2018,DOG,Pit Bull,,U,FALSE,Queens,11415,PIT BULL,,,,,,
7845,January 18 2018,DOG,Pomeranian,,U,FALSE,Queens,,POMERANIAN,,,,,,
7846,January 21 2018,DOG,PIT BULL MIX,4,M,FALSE,Queens,11429,PIT BULL MIX,,,,,,
7847,January 20 2018,DOG,BEAGLE MIX,4,M,TRUE,Queens,11377,BEAGLE MIX,,,,,,
7848,January 22 2018,DOG,Chihuahua,,U,FALSE,Queens,11104,CHIHUAHUA,,,,,,
7849,January 10 2018,DOG,German Shepherd,,U,FALSE,Queens,11416,GERMAN SHEPHERD,,,,,,
7850,January 16 2018,DOG,MIXED/UNKNOWN,10,M,FALSE,Queens,11361,MIXED/UNKNOWN,,,,,,
7851,January 22 2018,DOG,Siberian Husky,3,U,FALSE,Queens,11004,SIBERIAN HUSKY,,,,,,
7852,January 23 2018,DOG,Maltese,5,M,TRUE,Queens,11378,MALTESE,,,,,,
7853,January 22 2018,DOG,Rottweiler,,U,FALSE,Queens,11367,ROTTWEILER,,,,,,
7854,January 11 2018,DOG,MIXED/UNKNOWN,6,M,FALSE,Queens,11102,MIXED/UNKNOWN,,,,,,
7855,January 23 2018,DOG,Golden Retriever,1,M,TRUE,Queens,11368,GOLDEN RETRIEVER,,,,,,
7856,January 23 2018,DOG,MIXED/UNKNOWN,,U,FALSE,Queens,11369,MIXED/UNKNOWN,,,,,,
7857,January 24 2018,DOG,MIXED/UNKNOWN,,U,FALSE,Queens,11375,MIXED/UNKNOWN,,,,,,
7858,January 12 2018,DOG,Beagle,9M,M,TRUE,Queens,,BEAGLE,,,,,,
7859,January 12 2018,DOG,LABRADOR RETRIEVER MIX,12,M,TRUE,Queens,11378,LABRADOR RETRIEVER MIX,,,,,,
7860,January 25 2018,DOG,Pit Bull,,U,FALSE,Queens,,PIT BULL,,,,,,
7861,September 10 2017,DOG,Wheaton Terrier,,U,FALSE,Queens,11418,WHEATON TERRIER,,,,,,
7862,January 26 2015,DOG,Rottweiler,2,F,FALSE,Staten Island,10301,ROTTWEILER,,,,,,
7863,January 26 2015,DOG,MIXED/UNKNOWN,,M,TRUE,Staten Island,10310,MIXED/UNKNOWN,,,,,,
7864,January 27 2015,DOG,Shih Tzu,,U,FALSE,Staten Island,10303,SHIH TZU,,,,,,
7865,January 31 2015,DOG,Pit Bull,,U,FALSE,Staten Island,,PIT BULL,,,,,,
7866,February 02 2015,DOG,Pit Bull,6,M,FALSE,Staten Island,10302,PIT BULL,,,,,,
7867,February 02 2015,DOG,Shih Tzu,5,M,FALSE,Staten Island,,SHIH TZU,,,,,,
7868,January 31 2015,DOG,Rottweiler,6,F,TRUE,Staten Island,,ROTTWEILER,,,,,,
7869,February 03 2015,DOG,German Shepherd,6,M,TRUE,Staten Island,10302,GERMAN SHEPHERD,,,,,,
7870,February 05 2015,DOG,Doberman Pinscher,,U,FALSE,Staten Island,10301,DOBERMAN PINSCHER,,,,,,
7871,January 31 2015,DOG,MALTESE MIX,3,M,TRUE,Staten Island,10309,MALTESE MIX,,,,,,
7872,February 01 2015,DOG,MIXED/UNKNOWN,,U,FALSE,Staten Island,10309,MIXED/UNKNOWN,,,,,,
7873,February 05 2015,DOG,Doberman Pinscher,,U,FALSE,Staten Island,10301,DOBERMAN PINSCHER,,,,,,
7874,February 02 2015,DOG,MIX LAB,,M,FALSE,Staten Island,10312,MIX LAB,,,,,,
7875,February 12 2015,DOG,Pit Bull,,U,FALSE,Staten Island,10312,PIT BULL,,,,,,
7876,February 16 2015,DOG,Labrador Retriever,,U,FALSE,Staten Island,10314,LABRADOR RETRIEVER,,,,,,
7877,February 17 2015,DOG,Jack Russ,6,M,TRUE,Staten Island,10308,JACK RUSS,,,,,,
7878,February 18 2015,DOG,Pit Bull,1,M,FALSE,Staten Island,10305,PIT BULL,,,,,,
7879,February 10 2015,DOG,Pit Bull,1,M,FALSE,Staten Island,10303,PIT BULL,,,,,,
7880,February 18 2015,DOG,Jack Russ,8,M,FALSE,Staten Island,10306,JACK RUSS,,,,,,
7881,February 19 2015,DOG,Pit Bull,2,M,FALSE,Staten Island,10301,PIT BULL,,,,,,
7882,February 21 2015,DOG,Shih Tzu,,U,FALSE,Staten Island,10312,SHIH TZU,,,,,,
7883,February 17 2015,DOG,German Shepherd,3,M,TRUE,Staten Island,10312,GERMAN SHEPHERD,,,,,,
7884,February 22 2015,DOG,MIXED/UNKNOWN,,U,FALSE,Staten Island,10303,MIXED/UNKNOWN,,,,,,
7885,February 28 2015,DOG,"Welsh Corgi, Pembroke",9,M,FALSE,Staten Island,10314,"WELSH CORGI, PEMBROKE",,,,,,
7886,March 02 2015,DOG,Bull dog,1,M,FALSE,Staten Island,10305,BULL DOG,,,,,,
7887,March 03 2015,DOG,Pit Bull,,U,FALSE,Staten Island,10301,PIT BULL,,,,,,
7888,March 03 2015,DOG,"Poodle, Toy",7,F,TRUE,Staten Island,10310,"POODLE, TOY",,,,,,
7889,March 05 2015,DOG,Pit Bull,,U,FALSE,Staten Island,10302,PIT BULL,,,,,,
7890,March 03 2015,DOG,Pit Bull,,U,FALSE,Staten Island,,PIT BULL,,,,,,
7891,March 07 2015,DOG,Cocker Spaniel,8,M,FALSE,Staten Island,10306,COCKER SPANIEL,,,,,,
7892,March 08 2015,DOG,LABRADOR RETRIEVER MIX,2,M,TRUE,Staten Island,10314,LABRADOR RETRIEVER MIX,,,,,,
7893,March 09 2015,DOG,German Shepherd,,U,FALSE,Staten Island,,GERMAN SHEPHERD,,,,,,
7894,March 10 2015,DOG,Cane Corso,,F,FALSE,Staten Island,10314,CANE CORSO,,,,,,
7895,March 12 2015,DOG,German Shepherd,1,M,TRUE,Staten Island,,GERMAN SHEPHERD,,,,,,
7896,March 13 2015,DOG,Cocker Spaniel,,U,FALSE,Staten Island,10314,COCKER SPANIEL,,,,,,
7897,March 14 2015,DOG,PIT BULL MIX,8,F,TRUE,Staten Island,10306,PIT BULL MIX,,,,,,
7898,March 17 2015,DOG,Pit Bull,,U,FALSE,Staten Island,10301,PIT BULL,,,,,,
7899,March 18 2015,DOG,Chihuahua,4,M,FALSE,Staten Island,10314,CHIHUAHUA,,,,,,
7900,March 16 2015,DOG,Labrador Retriever,,U,FALSE,Staten Island,10314,LABRADOR RETRIEVER,,,,,,
7901,March 16 2015,DOG,Pit Bull,,U,FALSE,Staten Island,10301,PIT BULL,,,,,,
7902,March 19 2015,DOG,Pit Bull,,F,FALSE,Staten Island,10303,PIT BULL,,,,,,
7903,March 22 2015,DOG,"Mastiff, Bull",8,M,TRUE,Staten Island,10310,"MASTIFF, BULL",,,,,,
7904,March 25 2015,DOG,TOY YORKIE,4,M,TRUE,Staten Island,10310,TOY YORKIE,,,,,,
7905,March 25 2015,DOG,AMERICAN BULL,1,F,FALSE,Staten Island,10301,AMERICAN BULL,,,,,,
7906,March 31 2015,DOG,Labrador Retriever,4,M,FALSE,Staten Island,10304,LABRADOR RETRIEVER,,,,,,
7907,April 02 2015,DOG,Brussels Griffon,1,F,FALSE,Staten Island,,BRUSSELS GRIFFON,,,,,,
7908,April 02 2015,DOG,Shiba Inu,6,M,TRUE,Staten Island,10312,SHIBA INU,,,,,,
7909,April 05 2015,DOG,SHEPHERD MIX,3,M,FALSE,Staten Island,10309,SHEPHERD MIX,,,,,,
7910,April 04 2015,DOG,Labrador Retriever,1,F,TRUE,Staten Island,10308,LABRADOR RETRIEVER,,,,,,
7911,April 04 2015,DOG,MALTESE - POODLE MIX,3,M,FALSE,Staten Island,10308,MALTESE - POODLE MIX,,,,,,
7912,April 08 2015,DOG,LABRADOR RETRIEVER MIX,7,M,TRUE,Staten Island,10304,LABRADOR RETRIEVER MIX,,,,,,
7913,April 07 2015,DOG,Maltese,,U,FALSE,Staten Island,,MALTESE,,,,,,
7914,April 10 2015,DOG,Pit Bull,1M,M,TRUE,Staten Island,10302,PIT BULL,,,,,,
7915,April 10 2015,DOG,Yorkshire Terrier,,U,FALSE,Staten Island,,YORKSHIRE TERRIER,,,,,,
7916,April 11 2015,DOG,Maltese,13,M,TRUE,Staten Island,,MALTESE,,,,,,
7917,April 10 2015,DOG,Akita,3,M,TRUE,Staten Island,,AKITA,,,,,,
7918,April 12 2015,DOG,MUTT,,M,FALSE,Staten Island,10307,MUTT,,,,,,
7919,April 08 2015,DOG,Golden Retriever,7,F,TRUE,Staten Island,10309,GOLDEN RETRIEVER,,,,,,
7920,April 06 2015,DOG,SHEPHERD MIX,2,M,TRUE,Staten Island,10309,SHEPHERD MIX,,,,,,
7921,March 28 2015,DOG,LHATESE,,F,FALSE,Staten Island,10309,LHATESE,,,,,,
7922,April 12 2015,DOG,"Poodle, Standard",,U,FALSE,Staten Island,,"POODLE, STANDARD",,,,,,
7923,March 29 2015,DOG,Doberman Pinscher,4,M,TRUE,Staten Island,,DOBERMAN PINSCHER,,,,,,
7924,April 03 2015,DOG,Yorkshire Terrier,12,F,TRUE,Staten Island,10312,YORKSHIRE TERRIER,,,,,,
7925,March 25 2015,DOG,Cocker Spaniel,15,M,TRUE,Staten Island,10312,COCKER SPANIEL,,,,,,
7926,April 19 2015,DOG,MIXED/UNKNOWN,4M,F,FALSE,Staten Island,10302,MIXED/UNKNOWN,,,,,,
7927,April 21 2015,DOG,Bull dog,,U,FALSE,Staten Island,,BULL DOG,,,,,,
7928,April 17 2015,DOG,Labrador Retriever,12,M,FALSE,Staten Island,10312,LABRADOR RETRIEVER,,,,,,
7929,April 18 2015,DOG,Pit Bull,,U,FALSE,Staten Island,10314,PIT BULL,,,,,,
7930,April 18 2015,DOG,COOKAPOO,8,M,TRUE,Staten Island,10308,COOKAPOO,,,,,,
7931,April 19 2015,DOG,Pit Bull,,U,FALSE,Staten Island,10310,PIT BULL,,,,,,
7932,April 19 2015,DOG,Pit Bull,,U,FALSE,Staten Island,10310,PIT BULL,,,,,,
7933,April 20 2015,DOG,Yorkshire Terrier,,F,TRUE,Staten Island,10304,YORKSHIRE TERRIER,,,,,,
7934,April 20 2015,DOG,JSCK RUSSEL/DALMATION,8,F,TRUE,Staten Island,10314,JSCK RUSSEL/DALMATION,,,,,,
7935,April 22 2015,DOG,Beagle,,U,FALSE,Staten Island,,BEAGLE,,,,,,
7936,April 20 2015,DOG,"Collie, Border",7,M,FALSE,Staten Island,,"COLLIE, BORDER",,,,,,
7937,April 24 2015,DOG,Wheaton Terrier,7,M,FALSE,Staten Island,10309,WHEATON TERRIER,,,,,,
7938,March 07 2015,DOG,PRESA CANARIO,,U,FALSE,Staten Island,10306,PRESA CANARIO,,,,,,
7939,April 27 2015,DOG,Shih Tzu,3,M,FALSE,Staten Island,10303,SHIH TZU,,,,,,
7940,April 27 2015,DOG,Pit Bull,1.5,M,TRUE,Staten Island,10301,PIT BULL,,,,,,
7941,April 27 2015,DOG,American Staffordshire Terrier,2,M,TRUE,Staten Island,10302,AMERICAN STAFFORDSHIRE TERRIER,,,,,,
7942,April 29 2015,DOG,Pit Bull,,U,FALSE,Staten Island,10304,PIT BULL,,,,,,
7943,April 02 2015,DOG,Jack Russ,,U,FALSE,Staten Island,,JACK RUSS,,,,,,
7944,May 02 2015,DOG,Labrador Retriever,7,M,TRUE,Staten Island,,LABRADOR RETRIEVER,,,,,,
7945,May 02 2015,DOG,Beagle,6,F,TRUE,Staten Island,10301,BEAGLE,,,,,,
7946,May 02 2015,DOG,Pit Bull,,U,FALSE,Staten Island,,PIT BULL,,,,,,
7947,April 22 2015,DOG,PIT BULL MIX,4,M,TRUE,Staten Island,10304,PIT BULL MIX,,,,,,
7948,May 04 2015,DOG,Pit Bull,13,F,TRUE,Staten Island,10302,PIT BULL,,,,,,
7949,May 04 2015,DOG,Pit Bull,,U,FALSE,Staten Island,,PIT BULL,,,,,,
7950,May 05 2015,DOG,Yorkshire Terrier,3,F,FALSE,Staten Island,,YORKSHIRE TERRIER,,,,,,
7951,May 05 2015,DOG,PIT BULL MIX,11M,F,TRUE,Staten Island,10310,PIT BULL MIX,,,,,,
7952,May 05 2015,DOG,Shih Tzu,,M,FALSE,Staten Island,10310,SHIH TZU,,,,,,
7953,May 01 2015,DOG,Pit Bull,,U,FALSE,Staten Island,,PIT BULL,,,,,,
